Generation,Champion Fitness,Champion Complexity,Champion Depth
751,88150,311,42
752,88150,307,33
753,88150,277,37
754,88150,311,38
755,88150,171,25
756,88150,267,33
757,88150,321,39
758,88150,257,33
759,88150,249,32
760,88150,327,30
761,88150,255,38
762,88150,209,33
763,88150,339,39
764,88150,373,40
765,88150,373,40
766,88150,185,24
767,88150,259,27
768,88150,373,40
769,88150,207,35
770,88150,389,40
771,88150,375,40
772,88150,389,40
773,88150,211,24
774,88150,379,40
775,88150,177,35
776,88150,217,35
777,88150,213,24
778,88150,305,40
779,88150,227,25
780,88150,305,40
781,88150,177,24
782,88150,255,29
783,88150,123,17
784,88150,317,40
785,88150,369,40
786,88150,201,33
787,88150,317,40
788,88150,309,40
789,88150,285,46
790,88150,255,40
791,88150,189,29
792,88150,311,43
793,88150,135,24
794,88150,323,28
795,88150,177,32
796,88150,185,20
797,88150,167,20
798,88150,225,40
799,88150,391,40
800,88150,311,27
801,88150,359,24
802,88150,149,19
803,88150,247,32
804,88150,213,40
805,88150,331,28
806,88150,245,32
807,88150,249,32
808,88150,309,48
809,88150,225,39
810,88150,365,48
811,88150,377,48
812,88150,297,39
813,88150,187,35
814,88150,353,42
815,88150,111,17
816,88150,311,22
817,88150,321,47
818,88150,297,39
819,88150,309,44
820,88150,381,48
821,88150,361,47
822,88150,345,48
823,88150,191,34
824,88150,303,38
825,88150,369,32
826,88150,337,47
827,88150,323,38
828,88150,325,32
829,88150,325,37
830,88150,367,47
831,88150,173,22
832,88150,323,37
833,88150,349,43
834,88150,337,43
835,88150,323,37
836,88150,295,37
837,88150,337,44
838,88150,273,37
839,88150,375,35
840,88150,389,45
841,88150,269,37
842,88150,375,35
843,88150,221,37
844,88150,387,43
845,88150,281,39
846,88150,391,43
847,88150,189,22
848,88150,373,43
849,88150,231,22
850,88150,183,22
851,88150,379,42
852,88150,223,30
853,88150,387,43
854,88150,145,17
855,88150,173,18
856,88150,205,37
857,88150,217,37
858,88150,273,35
859,88150,181,18
860,88150,185,34
861,88150,273,35
862,88150,287,35
863,88150,273,35
864,88150,245,37
865,88150,235,37
866,88150,243,49
867,88150,323,49
868,88150,249,36
869,88150,267,36
870,88150,337,49
871,88150,329,49
872,88150,277,36
873,88150,259,43
874,88150,291,40
875,88150,281,36
876,88150,281,36
877,88150,297,49
878,88150,259,25
879,88150,193,24
880,88150,203,35
881,88150,227,36
882,88150,265,35
883,88150,269,38
884,88150,277,44
885,88150,155,34
886,88150,261,38
887,88150,233,36
888,88150,227,27
889,88150,227,27
890,88150,273,32
891,88150,217,32
892,88150,251,34
893,88150,337,38
894,88150,263,34
895,88150,233,36
896,88150,329,50
897,88150,245,38
898,88150,181,38
899,88150,373,43
900,88150,119,22
901,88150,357,43
902,88150,317,42
903,88150,283,34
904,88150,251,31
905,88150,373,43
906,88150,387,45
907,88150,207,34
908,88150,327,50
909,88150,209,34
910,88150,337,46
911,88150,297,38
912,88150,397,43
913,88150,239,35
914,88150,301,50
915,88150,347,44
916,88150,241,39
917,88150,261,30
918,88150,245,24
919,88150,247,33
920,88150,259,32
921,88150,223,22
922,88150,303,32
923,88150,315,34
924,88150,241,39
925,88150,261,32
926,88150,265,38
927,88150,319,43
928,88150,307,22
929,88150,267,31
930,88150,289,53
931,88150,269,39
932,88150,341,53
933,88150,171,32
934,88150,393,44
935,88150,351,41
936,88150,331,53
937,88150,293,37
938,88150,335,53
939,88150,329,38
940,88150,215,29
941,88150,337,61
942,88150,271,34
943,88150,269,34
944,88150,295,37
945,88150,339,54
946,88150,363,54
947,88150,267,53
948,88150,171,38
949,88150,273,34
950,88150,371,60
951,88150,371,60
952,88150,313,53
953,88150,227,32
954,88150,205,34
955,88150,301,57
956,88150,291,38
957,88150,287,43
958,88150,303,46
959,88150,163,40
960,88150,201,28
961,88150,163,40
962,88150,339,51
963,88150,257,38
964,88150,293,60
965,88150,277,43
966,88150,263,27
967,88150,369,51
968,88150,265,53
969,88150,291,30
970,88150,355,54
971,88150,361,51
972,88150,351,54
973,88150,329,35
974,88150,307,33
975,88150,217,27
976,88150,239,42
977,88150,229,42
978,88150,279,36
979,88150,255,38
980,88150,345,54
981,88150,375,54
982,88150,345,54
983,88150,327,55
984,88150,333,38
985,88150,327,55
986,88150,339,54
987,88150,353,33
988,88150,275,34
989,88150,355,38
990,88150,269,44
991,88150,303,30
992,88150,347,33
993,88150,343,38
994,88150,219,28
995,88150,89,15
996,88150,265,44
997,88150,283,30
998,88150,283,30
999,88150,197,35
1000,88150,199,29
