Generation,Champion Fitness,Champion Complexity,Champion Depth
431,86444,153,34
432,86444,85,23
433,86444,141,28
434,86997,127,25
435,86997,179,30
436,86997,193,41
437,86997,127,25
438,86997,193,41
439,86997,173,30
440,86997,191,41
441,86997,103,24
442,86997,129,30
443,86997,183,32
444,86997,171,27
445,86997,185,27
446,86997,191,32
447,86997,171,30
448,86997,103,22
449,86997,195,32
450,86997,167,28
451,86997,189,31
452,86997,117,24
453,86997,173,25
454,86997,187,37
455,86997,145,25
456,86997,95,22
457,86997,197,24
458,86997,139,24
459,86997,163,30
460,86997,165,27
461,86997,159,30
462,86997,185,28
463,86997,137,26
464,86997,175,28
465,86997,143,21
466,86997,125,22
467,86997,193,25
468,86997,171,27
469,86997,149,28
470,86997,109,21
471,86997,117,18
472,86997,171,27
473,86997,119,23
474,86997,147,28
475,86997,135,20
476,86997,167,26
477,86997,161,25
478,86997,105,18
479,86997,167,28
480,86997,179,34
481,86997,71,17
482,87314,169,34
483,87314,169,34
484,87314,175,36
485,87314,171,36
486,87314,107,26
487,87314,165,34
488,87314,81,18
489,87314,79,20
490,87314,131,28
491,87314,85,18
492,87314,95,25
493,87314,125,24
494,87314,117,26
495,87314,65,17
496,87314,153,33
497,87314,163,24
498,87314,109,23
499,87422,31,9
500,87422,31,9
501,87422,31,9
502,87422,31,9
503,87422,63,12
504,87422,81,19
505,87422,39,9
506,87422,31,9
507,87422,63,12
508,87422,81,19
509,87422,29,9
510,87422,37,9
511,87422,87,19
512,87422,85,16
513,87422,105,14
514,87422,137,23
515,87422,103,18
516,87422,125,18
517,87422,103,14
518,87436,117,18
519,87436,117,17
520,87436,117,18
521,87436,133,19
522,87436,101,14
523,87436,101,15
524,87436,127,18
525,87436,105,13
526,87436,163,21
527,87436,99,18
528,87436,105,14
529,87436,183,29
530,87436,183,29
531,87436,109,14
532,87436,87,14
533,87436,91,13
534,87436,161,18
535,87436,171,26
536,87436,135,23
537,87436,163,27
538,87436,87,11
539,87436,183,29
540,87436,191,23
541,87436,181,24
542,87436,149,18
543,87436,159,21
544,87436,117,13
545,87436,199,24
546,87436,191,34
547,87436,129,25
548,87436,189,34
549,87436,129,25
550,87436,91,15
551,87436,105,18
552,87436,113,16
553,87436,93,13
554,87436,109,18
555,87436,163,23
556,87436,85,12
557,87436,173,27
558,87436,125,24
559,87436,123,24
560,87436,101,17
561,87436,103,13
562,87436,177,35
563,87436,141,18
564,87436,141,18
565,87436,137,18
566,87436,175,21
567,87436,149,19
568,87436,191,26
569,87436,69,12
570,87436,135,20
571,87436,127,13
572,87436,123,13
573,87436,103,14
574,87436,159,19
575,87436,163,27
576,87494,159,19
577,87494,159,19
578,87494,157,19
579,87494,121,13
580,87494,121,13
581,87494,153,19
582,87494,179,20
583,87494,137,15
584,87494,133,15
585,87494,173,20
586,87494,161,19
587,87494,173,15
588,87494,163,20
589,87494,101,21
590,87494,137,17
591,87494,155,24
592,87494,159,24
593,87494,191,21
594,87494,141,21
595,87494,161,21
596,87494,143,21
597,87494,81,12
598,87494,75,12
599,87494,181,22
600,87494,85,12
601,87494,45,9
602,87494,193,18
603,87494,121,17
604,87494,165,29
605,87494,171,22
606,87494,177,25
607,87494,137,17
608,87494,185,25
609,87494,189,21
610,87494,103,11
611,87494,181,26
612,87494,175,28
613,87494,141,24
614,87494,135,24
615,87494,143,24
616,87494,175,20
617,87494,151,15
618,87494,143,24
619,87494,87,14
620,87494,193,23
621,87494,127,13
622,87494,113,16
623,87494,117,18
624,87494,117,18
625,87494,131,16
626,87494,139,19
627,87494,113,18
628,87494,115,16
629,87494,199,25
630,87494,113,19
631,87494,165,25
632,87494,151,18
633,87494,97,15
634,87494,179,25
635,87494,135,18
636,87494,121,19
637,87494,157,22
638,87494,125,15
639,87494,89,13
640,87494,139,18
641,87494,123,15
642,87494,101,16
643,87494,131,18
644,87494,167,19
645,87494,97,14
646,87494,109,15
647,87494,141,14
648,87494,153,17
649,87494,145,14
650,87494,137,17
651,87494,181,25
652,87494,181,25
653,87494,75,14
654,87494,149,18
655,87494,121,13
656,87494,149,18
657,87494,113,12
658,87494,145,15
659,87494,141,18
660,87494,131,17
661,87494,157,18
662,87494,111,14
663,87494,171,22
664,87494,185,22
665,87494,163,22
666,87494,165,19
667,87494,169,25
668,87494,133,18
669,87494,101,11
670,87494,139,13
671,87494,159,18
672,87494,185,24
673,87494,141,16
674,87494,149,22
675,87494,173,25
676,87494,99,12
677,87494,173,25
678,87494,121,16
679,87494,173,25
680,87494,185,23
681,87494,151,16
682,87494,171,22
683,87494,189,25
684,87494,135,19
685,87494,169,18
686,87494,163,22
687,87494,131,17
688,87494,149,19
689,87494,151,16
690,87494,165,19
691,87494,159,16
692,87494,169,17
693,87494,173,17
694,87494,185,17
695,87494,189,16
696,87494,141,17
697,87494,169,19
698,87494,127,15
699,87494,95,13
700,87494,95,13
701,87494,171,22
702,87494,181,21
703,87494,171,22
704,87494,167,29
705,87494,177,29
706,87494,181,21
707,87494,155,20
708,87494,143,23
709,87494,165,20
710,87494,127,18
711,87494,133,18
712,87494,149,17
713,87494,169,21
714,87494,187,18
715,87494,179,18
716,87494,99,13
717,87494,169,20
718,87494,159,19
719,87494,189,18
720,87494,167,21
721,87494,179,20
722,87494,163,21
723,87494,195,18
724,87494,191,19
725,87494,157,16
726,87494,179,26
727,87494,195,26
728,87494,159,18
729,87494,125,13
730,87494,163,16
731,87494,169,22
732,87494,147,17
733,87494,123,14
734,87688,111,13
735,87688,143,17
736,87688,103,12
737,87688,135,17
738,87688,97,12
739,87688,157,19
740,87688,147,14
741,87688,119,16
742,87688,109,12
743,87688,133,19
744,87688,177,18
745,87688,161,18
746,87688,179,20
747,87688,163,20
748,87688,165,18
749,87688,161,19
750,87688,183,18
751,87688,147,19
752,87688,183,18
753,87688,179,20
754,87688,155,16
755,87688,111,20
756,87688,65,11
757,87688,111,20
758,87688,165,23
759,87688,159,23
760,87688,155,21
761,87688,153,23
762,87688,117,20
763,87688,167,23
764,87688,151,21
765,87688,119,19
766,87688,183,23
767,87688,135,21
768,87688,63,8
769,87688,175,19
770,87688,153,21
771,87688,51,8
772,87688,133,21
773,87688,173,21
774,87688,53,9
775,87688,147,20
776,87688,183,24
777,87688,71,13
778,87688,143,20
779,87688,171,21
780,87688,169,24
781,87688,169,25
782,87688,123,21
783,87688,151,20
784,87688,129,20
785,87688,121,21
786,87688,169,23
787,87688,131,19
788,87688,135,26
789,87688,109,20
790,87688,121,20
791,87688,125,20
792,87688,167,20
793,87688,167,22
794,87688,175,20
795,87688,165,27
796,87688,137,16
797,87688,163,22
798,87688,139,16
799,87884,55,10
800,87884,55,10
801,87884,59,10
802,87884,63,11
803,87884,65,11
804,87884,63,10
805,87884,67,11
806,87884,129,12
807,87884,61,10
808,87884,127,12
809,87884,105,20
810,87884,129,16
811,87884,83,15
812,87884,105,20
813,87884,103,15
814,87884,79,11
815,87884,107,19
816,87884,109,23
817,87884,103,15
818,87884,119,23
819,87884,129,20
820,87884,49,11
821,87884,159,32
822,87884,133,17
823,87884,63,8
824,87884,165,29
825,87884,103,22
826,87884,169,26
827,87884,165,22
828,87884,185,26
829,87884,157,30
830,87884,157,22
831,87884,165,22
832,87884,129,19
833,87884,151,22
834,87884,187,33
835,87884,191,21
836,87884,95,16
837,87884,161,31
838,87884,137,16
839,87884,93,13
840,87884,149,26
841,87884,175,16
842,87884,191,33
843,87884,185,34
844,87884,159,27
845,87884,143,29
846,87884,167,18
847,87884,133,14
848,87884,153,16
849,87884,59,10
850,87884,169,18
851,87884,121,26
852,87884,193,29
853,87884,189,25
854,87884,139,16
855,87884,163,21
856,87884,125,19
857,87884,179,21
858,87884,173,25
859,87884,127,19
860,87884,165,23
861,87884,187,21
862,87884,167,21
863,87884,153,25
864,87884,169,27
865,87884,175,23
866,87884,153,25
867,87884,161,23
868,87884,189,27
869,87884,103,19
870,87884,179,25
871,87884,115,24
872,87884,159,23
873,87884,153,15
874,87884,183,21
875,87884,189,16
876,87884,117,19
877,87884,191,25
878,87884,149,20
879,87884,65,10
880,87884,113,25
881,87884,171,24
882,87884,127,18
883,87884,177,19
884,87884,137,20
885,87884,147,25
886,87884,125,19
887,87884,127,20
888,87884,109,17
889,87884,137,22
890,87884,151,18
891,87884,189,28
892,87884,189,28
893,87884,119,17
894,87884,125,16
895,87884,115,16
896,87884,189,22
897,87884,199,21
898,87884,123,14
899,87884,199,24
900,87884,127,17
901,87884,113,18
902,87884,103,12
903,87884,149,17
904,87884,139,13
905,87884,179,27
906,87884,177,21
907,87884,149,26
908,87884,175,25
909,87884,155,24
910,87884,159,25
911,87884,151,30
912,87884,191,23
913,87884,129,21
914,87884,161,25
915,87884,199,16
916,87884,163,25
917,87884,173,28
918,87884,141,17
919,87884,185,32
920,87884,85,15
921,87884,185,28
922,87884,165,16
923,87884,185,29
924,87884,195,29
925,87884,73,12
926,87884,153,18
927,87884,75,12
928,87884,129,22
929,87884,137,13
930,87884,151,32
931,87884,153,18
932,87884,169,16
933,87884,105,15
934,87884,151,32
935,87884,169,16
936,87884,119,16
937,87884,141,21
938,87884,113,19
939,87884,115,13
940,87884,155,21
941,87884,187,32
942,87884,141,21
943,87884,183,31
944,87884,147,22
945,87884,145,16
946,87884,151,16
947,87884,147,22
948,87884,129,20
949,87884,155,21
950,87884,197,21
951,87884,167,23
952,87884,115,21
953,87884,157,22
954,87884,157,22
955,87884,189,23
956,87884,147,25
957,87884,181,34
958,87884,165,21
959,87884,147,25
960,87884,169,19
961,87884,109,21
962,87884,185,27
963,87884,173,18
964,87884,199,27
965,87884,173,18
966,87884,137,16
967,87884,147,16
968,87884,185,23
969,87884,159,19
970,87884,177,18
971,87884,133,20
972,87884,195,22
973,87884,191,19
974,87884,97,15
975,87884,101,16
976,87884,107,15
977,87884,147,18
978,87884,79,16
979,87884,127,15
980,87884,197,28
981,87884,115,18
982,87884,153,15
983,87884,153,20
984,87884,67,12
985,87884,163,24
986,87884,109,21
987,87884,153,23
988,87884,119,15
989,87884,85,14
990,87884,179,19
991,87884,151,23
992,87884,101,12
993,87884,137,20
994,87884,139,19
995,87884,141,20
996,87884,137,15
997,87884,103,12
998,87884,191,22
999,87884,167,19
1000,87884,169,19
