Generation,Champion Fitness,Champion Complexity,Champion Depth
281,12187,161,16
282,12187,139,19
283,12187,155,17
284,12187,113,15
285,12187,127,16
286,12187,123,13
287,12187,157,13
288,12187,107,13
289,12187,177,15
290,12187,185,18
291,12187,147,15
292,12187,173,18
293,12187,165,26
294,12187,133,15
295,12187,147,15
296,12187,147,15
297,12187,147,15
298,12187,153,22
299,12187,195,23
300,12187,121,13
301,12187,143,15
302,12187,119,15
303,12187,161,17
304,12228,181,17
305,12228,153,15
306,12228,181,17
307,12228,181,17
308,12228,181,17
309,12228,155,15
310,12228,199,21
311,12228,165,15
312,12228,179,17
313,12228,179,17
314,12228,179,17
315,12228,109,15
316,12228,187,17
317,12228,155,22
318,12228,155,17
319,12228,165,15
320,12228,189,17
321,12228,181,15
322,12228,163,16
323,12228,189,17
324,12228,135,15
325,12228,147,16
326,12228,103,15
327,12228,181,16
328,12228,167,15
329,12228,169,17
330,12228,195,20
331,12228,119,13
332,12228,177,16
333,12228,113,13
334,12228,153,16
335,12363,123,16
336,12363,133,16
337,12363,127,16
338,12363,157,16
339,12363,131,16
340,12363,131,16
341,12363,127,16
342,12363,121,16
343,12363,163,16
344,12363,145,18
345,12363,173,18
346,12363,127,16
347,12363,153,18
348,12363,141,17
349,12363,139,18
350,12363,149,20
351,12363,131,16
352,12363,157,16
353,12363,155,19
354,12363,169,16
355,12363,109,14
356,12363,165,20
357,12363,133,16
358,12363,189,27
359,12609,193,26
360,12609,193,26
361,12616,151,26
362,12616,151,26
363,12616,151,26
364,12616,125,21
365,12616,151,26
366,12616,149,26
367,12616,193,29
368,12616,155,22
369,12616,149,26
370,12616,195,29
371,13005,153,22
372,13005,79,13
373,13005,153,22
374,13005,153,22
375,13005,157,22
376,13005,91,15
377,13005,77,12
378,13005,147,22
379,13005,99,13
380,13005,153,21
381,13005,179,26
382,13005,169,30
383,13005,111,13
384,13005,111,13
385,13006,65,12
386,13006,65,12
387,13006,73,14
388,13006,131,18
389,13006,73,14
390,13006,145,18
391,13006,73,14
392,13006,97,12
393,13006,97,14
394,13006,111,14
395,13006,95,14
396,13006,121,22
397,13006,103,12
398,13006,111,14
399,13006,179,29
400,13006,111,14
401,13006,141,15
402,13006,141,15
403,13006,129,14
404,13006,129,14
405,13006,143,15
406,13006,179,17
407,13364,127,15
408,13364,127,15
409,13364,129,15
410,13364,129,15
411,13364,129,15
412,13364,129,15
413,13364,129,15
414,13364,155,17
415,13364,165,17
416,13364,195,20
417,13364,171,17
418,13364,169,17
419,13364,115,17
420,13364,191,17
421,13364,173,20
422,13364,165,16
423,13364,153,17
424,13364,163,20
425,13364,193,22
426,13364,193,24
427,13364,175,19
428,13364,175,22
429,13364,165,18
430,13364,165,18
431,13364,143,19
432,13364,187,19
433,13364,183,20
434,13364,163,21
435,13364,189,22
436,13364,179,18
437,13364,173,17
438,13364,199,21
439,13364,175,20
440,13364,129,19
441,13364,165,19
442,13364,175,17
443,13364,173,18
444,13364,137,14
445,13364,187,17
446,13364,195,18
447,13364,165,16
448,13364,173,17
449,13364,159,20
450,13364,175,17
451,13364,189,23
452,13364,159,18
453,13364,187,22
454,13364,143,23
455,13364,147,19
456,13364,177,23
457,13364,167,23
458,13364,197,23
459,13364,193,20
460,13364,155,23
461,13364,197,23
462,13364,167,21
463,13364,115,17
464,13364,161,17
465,13364,159,17
466,13364,165,19
467,13364,147,21
468,13364,145,21
469,13364,163,19
470,13364,155,20
471,13364,147,19
472,13364,141,16
473,13364,129,18
474,13364,159,22
475,13364,115,15
476,13364,87,14
477,13364,113,18
478,13364,165,18
479,13364,185,17
480,13364,127,17
481,13364,199,19
482,13364,195,22
483,13364,173,19
484,13364,153,18
485,13364,195,22
486,13364,193,22
487,13364,171,19
488,13364,171,18
489,13364,149,18
490,13364,199,22
491,13364,139,18
492,13364,199,22
493,13364,173,18
494,13364,135,18
495,13364,171,22
496,13364,181,27
497,13364,157,18
498,13364,173,25
499,13364,163,19
500,13364,159,22
501,13364,177,25
502,13364,133,20
503,13364,161,21
504,13364,163,21
505,13364,139,18
506,13364,151,20
507,13364,167,19
508,13364,123,18
509,13364,143,22
510,13364,149,20
511,13364,191,24
512,13364,169,21
513,13364,169,22
514,13364,147,22
515,13364,169,22
516,13364,169,22
517,13364,195,24
518,13364,167,21
519,13364,131,22
520,13364,85,14
521,13364,183,25
522,13364,161,22
523,13364,113,18
524,13364,111,18
525,13364,151,23
526,13364,185,24
527,13364,171,22
528,13364,185,24
529,13364,97,15
530,13369,147,25
531,13369,147,25
532,13369,135,21
533,13369,139,21
534,13369,131,19
535,13369,141,21
536,13369,133,19
537,13369,141,21
538,13369,143,21
539,13369,167,23
540,13369,149,25
541,13369,149,21
542,13369,125,17
543,13369,147,19
544,13369,149,21
545,13369,165,24
546,13369,165,22
547,13369,165,24
548,13369,167,22
549,13369,189,20
550,13369,169,21
551,13369,139,19
552,13369,129,24
553,13369,139,19
554,13369,137,17
555,13369,183,21
556,13369,173,20
557,13369,139,20
558,13369,139,20
559,13369,175,20
560,13369,195,26
561,13369,171,17
562,13369,183,21
563,13369,185,22
564,13369,175,20
565,13369,165,19
566,13369,165,21
567,13369,141,20
568,13369,145,19
569,13369,97,17
570,13369,163,16
571,13369,165,19
572,13369,199,28
573,13369,159,20
574,13369,115,20
575,13369,163,16
576,13369,157,17
577,13369,129,20
578,13369,145,20
579,13369,175,20
580,13369,153,27
581,13369,157,31
582,13369,199,18
583,13369,157,26
584,13369,187,18
585,13369,153,27
586,13369,153,27
587,13369,153,31
588,13369,145,27
589,13369,123,21
590,13369,159,31
591,13369,167,31
592,13369,167,31
593,13369,135,22
594,13369,127,18
595,13369,141,18
596,13369,157,24
597,13369,147,29
598,13369,131,23
599,13369,129,21
600,13369,197,38
601,13369,171,31
602,13369,137,24
603,13369,155,27
604,13369,189,38
605,13369,191,38
606,13369,165,27
607,13369,121,23
608,13369,165,27
609,13369,187,38
610,13369,169,23
611,13369,165,27
612,13369,149,30
613,13369,199,38
614,13369,157,32
615,13369,133,19
616,13369,159,27
617,13369,165,27
618,13369,111,23
619,13369,149,23
620,13369,169,27
621,13369,139,21
622,13369,141,23
623,13369,141,23
624,13369,133,22
625,13369,197,31
626,13369,137,23
627,13369,161,26
628,13369,157,23
629,13369,159,23
630,13369,181,27
631,13369,185,26
632,13369,175,25
633,13369,197,28
634,13369,181,25
635,13369,197,28
636,13369,159,25
637,13369,141,24
638,13369,167,24
639,13369,199,28
640,13369,155,22
641,13369,157,25
642,13369,189,28
643,13369,193,28
644,13369,167,24
645,13369,155,28
646,13369,137,19
647,13369,183,28
648,13369,173,24
649,13369,145,25
650,13369,173,20
651,13369,169,19
652,13369,167,24
653,13369,173,19
654,13369,111,18
655,13369,109,16
656,13369,181,21
657,13369,129,24
658,13369,171,21
659,13369,193,28
660,13369,183,29
661,13369,167,21
662,13369,171,21
663,13369,165,21
664,13369,171,24
665,13369,159,24
666,13369,141,23
667,13369,195,25
668,13369,163,21
669,13369,145,21
670,13369,113,20
671,13369,155,21
672,13369,113,21
673,13369,165,21
674,13369,173,21
675,13369,175,24
676,13369,141,20
677,13369,139,21
678,13369,141,20
679,13369,141,21
680,13369,173,23
681,13369,139,20
682,13369,147,20
683,13369,171,20
684,13369,129,18
685,13369,181,24
686,13369,179,23
687,13369,125,18
688,13369,173,24
689,13369,149,24
690,13369,167,19
691,13369,153,19
692,13369,167,21
693,13369,171,23
694,13369,153,21
695,13369,109,18
696,13369,161,24
697,13369,161,16
698,13369,143,20
699,13369,149,19
700,13369,161,19
701,13369,95,15
702,13369,139,22
703,13369,141,22
704,13369,189,30
705,13369,103,20
706,13369,109,16
707,13369,175,24
708,13369,153,22
709,13369,175,24
710,13369,185,18
711,13369,143,24
712,13369,155,22
713,13369,195,24
714,13369,179,24
715,13369,179,19
716,13369,159,19
717,13369,163,24
718,13369,175,21
719,13369,157,19
720,13369,199,24
721,13369,139,22
722,13369,151,24
723,13369,119,19
724,13369,129,22
725,13369,175,27
726,13369,123,22
727,13369,151,19
728,13369,193,27
729,13369,161,24
730,13369,147,24
731,13369,145,20
732,13369,185,20
733,13369,175,27
734,13369,175,18
735,13369,155,23
736,13369,177,19
737,13369,127,20
738,13369,169,26
739,13369,121,16
740,13369,169,26
741,13369,135,23
742,13369,167,26
743,13369,165,18
744,13369,111,16
745,13369,111,16
746,13369,167,26
747,13369,151,23
748,13369,181,19
749,13369,113,18
750,13369,191,21
751,13369,177,19
752,13369,155,24
753,13369,159,23
754,13369,151,18
755,13369,187,24
756,13369,93,16
757,13369,187,24
758,13369,137,20
759,13369,125,18
760,13369,181,23
761,13369,157,25
762,13369,115,15
763,13369,115,15
764,13369,167,26
765,13369,189,35
766,13369,113,15
767,13369,187,35
768,13369,165,21
769,13369,187,35
770,13369,155,18
771,13369,161,21
772,13369,189,26
773,13369,191,26
774,13369,191,21
775,13369,131,20
776,13369,187,35
777,13369,171,24
778,13369,141,18
779,13369,173,24
780,13369,179,17
781,13369,127,15
782,13369,121,15
783,13369,181,24
784,13369,191,27
785,13369,175,18
786,13369,169,18
787,13369,157,18
788,13369,165,18
789,13369,157,18
790,13369,163,21
791,13369,193,19
792,13369,173,19
793,13369,145,18
794,13369,153,16
795,13369,139,20
796,13369,177,19
797,13369,173,18
798,13369,175,17
799,13369,151,18
800,13369,153,18
801,13369,193,17
802,13369,179,18
803,13369,161,18
804,13369,139,15
805,13369,177,19
806,13369,161,17
807,13369,181,19
808,13369,183,19
809,13369,161,17
810,13369,125,17
811,13369,175,17
812,13369,167,17
813,13369,173,19
814,13369,173,17
815,13369,149,15
816,13369,169,17
817,13369,139,15
818,13369,145,15
819,13369,181,19
820,13473,177,16
821,13473,161,16
822,13473,161,16
823,13473,161,16
824,13473,181,18
825,13473,159,16
826,13473,163,16
827,13473,199,19
828,13473,163,16
829,13473,165,16
830,13473,157,18
831,13473,161,16
832,13473,125,16
833,13473,167,22
834,13473,179,22
835,13473,179,19
836,13473,115,15
837,13473,165,20
838,13473,137,15
839,13473,173,22
840,13473,199,18
841,13473,135,15
842,13473,121,15
843,13473,123,15
844,13473,171,15
845,13473,189,17
846,13473,191,16
847,13473,191,16
848,13473,167,16
849,13473,195,16
850,13473,165,18
851,13473,159,16
852,13473,159,16
853,13473,199,18
854,13473,147,18
855,13473,131,15
856,13478,151,15
857,13478,167,16
858,13478,153,15
859,13478,141,15
860,13478,159,15
861,13478,141,15
862,13478,195,17
863,13478,161,17
864,13478,161,17
865,13478,181,16
866,13478,151,15
867,13478,147,15
868,13478,161,17
869,13478,157,17
870,13478,169,17
871,13478,185,21
872,13478,181,17
873,13478,159,17
874,13478,185,21
875,13478,165,17
876,13478,153,15
877,13478,183,21
878,13478,147,15
879,13478,159,15
880,13478,145,15
881,13478,149,17
882,13478,191,15
883,13478,155,15
884,13478,169,15
885,13478,155,15
886,13478,165,17
887,13478,173,15
888,13478,165,17
889,13478,151,15
890,13478,197,19
891,13478,183,15
892,13478,183,16
893,13478,189,17
894,13478,191,17
895,13478,179,15
896,13478,193,17
897,13478,185,19
898,13478,171,15
899,13478,187,21
900,13478,175,16
901,13478,181,15
902,13478,161,15
903,13478,149,15
904,13478,169,15
905,13478,161,15
906,13478,177,15
907,13478,153,15
908,13478,177,15
909,13478,155,15
910,13478,141,16
911,13478,173,15
912,13478,131,16
913,13478,177,18
914,13478,137,18
915,13478,161,21
916,13478,193,19
917,13478,159,15
918,13478,189,18
919,13478,129,16
920,13478,193,19
921,13478,155,20
922,13478,115,15
923,13478,155,20
924,13478,115,15
925,13478,117,15
926,13478,155,20
927,13478,199,18
928,13478,183,20
929,13478,119,15
930,13478,143,15
931,13478,175,21
932,13478,173,21
933,13478,171,21
934,13478,125,16
935,13478,175,21
936,13478,133,16
937,13478,179,21
938,13478,173,22
939,13478,179,21
940,13478,173,22
941,13478,197,17
942,13478,187,22
943,13478,179,21
944,13478,199,17
945,13478,179,21
946,13478,107,17
947,13478,123,17
948,13478,191,17
949,13478,179,22
950,13478,139,16
951,13478,183,17
952,13478,181,19
953,13478,137,16
954,13478,123,16
955,13478,137,16
956,13478,147,16
957,13478,177,19
958,13478,179,19
959,13478,179,19
960,13478,177,23
961,13478,189,19
962,13478,185,23
963,13478,147,18
964,13478,181,19
965,13478,175,19
966,13478,191,23
967,13478,175,25
968,13478,199,22
969,13478,195,23
970,13478,165,19
971,13478,117,19
972,13478,127,19
973,13478,149,23
974,13478,161,19
975,13478,193,22
976,13478,155,21
977,13478,199,24
978,13478,179,18
979,13478,187,22
980,13478,187,22
981,13478,191,23
982,13478,165,19
983,13478,155,19
984,13478,131,18
985,13478,163,22
986,13478,165,23
987,13478,171,24
988,13478,199,23
989,13478,161,23
990,13478,189,22
991,13478,119,15
992,13478,169,19
993,13478,173,23
994,13478,119,20
995,13478,149,19
996,13478,173,19
997,13478,119,20
998,13478,175,19
999,13478,175,19
1000,13478,177,19
