Generation,Champion Fitness,Champion Complexity,Champion Depth
206,3457,173,33
207,3457,197,27
208,3457,139,25
209,3457,85,21
210,3457,81,22
211,3457,63,18
212,3457,57,16
213,3457,33,10
214,3457,109,27
215,3457,137,30
216,3457,129,31
217,3457,149,37
218,3457,123,28
219,3457,97,24
220,3457,75,20
221,3457,163,30
222,3457,111,18
223,3457,173,28
224,3457,73,17
225,3457,113,30
226,3457,151,30
227,3457,43,12
228,3457,163,22
229,3457,127,34
230,3457,161,21
231,3457,77,20
232,3457,127,34
233,3457,187,36
234,3457,35,9
235,3457,181,39
236,3457,97,23
237,3457,71,17
238,3457,95,21
239,3457,133,22
240,3457,83,19
241,3457,25,9
242,3457,95,21
243,3457,131,29
244,3457,37,10
245,3457,79,14
246,3457,21,8
247,3457,149,35
248,3457,149,36
249,3457,151,33
250,3457,117,30
251,3457,55,17
252,3457,145,36
253,3457,101,26
254,3457,53,14
255,3457,45,14
256,3457,135,28
257,3457,141,36
258,3457,147,36
259,3457,143,36
260,3457,149,36
261,3457,137,36
262,3457,143,36
263,3457,67,19
264,3457,145,30
265,3457,177,37
266,3457,123,30
267,3457,69,20
268,3457,169,44
269,3457,177,44
270,3457,161,41
271,3457,123,36
272,3457,81,24
273,3457,79,24
274,3457,155,36
275,3457,193,34
276,3457,105,31
277,3457,101,21
278,3457,133,29
279,3457,141,29
280,3457,127,37
281,3457,135,30
282,3457,49,15
283,3457,75,18
284,3457,95,18
285,3457,99,24
286,3457,89,25
287,3457,119,30
288,3457,181,29
289,3457,153,29
290,3457,189,48
291,3457,101,25
292,3457,73,17
293,3457,103,21
294,3457,87,22
295,3457,55,17
296,3457,145,33
297,3457,115,26
298,3457,195,31
299,3457,145,31
300,3457,151,38
301,3457,123,28
302,3457,141,31
303,3457,79,21
304,3457,45,11
305,3457,45,14
306,3457,135,31
307,3457,151,31
308,3457,65,17
309,3457,155,37
310,3457,71,14
311,3457,71,18
312,3457,93,21
313,3457,133,22
314,3457,55,14
315,3457,81,26
316,3457,151,29
317,3457,181,36
318,3457,147,27
319,3457,127,27
320,3457,159,35
321,3457,91,22
322,3457,81,22
323,3457,113,20
324,3457,147,26
325,3457,53,14
326,3457,175,36
327,3457,95,19
328,3457,49,12
329,3457,139,22
330,3457,159,37
331,3457,147,23
332,3457,87,20
333,3457,57,9
334,3457,155,22
335,3457,87,19
336,3457,67,20
337,3457,45,14
338,3457,19,8
339,3457,39,11
340,3457,133,29
341,3457,129,27
342,3457,143,26
343,3457,123,29
344,3457,121,25
345,3457,71,19
346,3457,87,24
347,3457,123,27
348,3457,139,28
349,3457,41,10
350,3457,105,23
351,3457,151,29
352,3457,163,24
353,3457,141,29
354,3457,139,32
355,3457,181,23
356,3457,91,18
357,3457,145,23
358,3457,123,26
359,3457,141,32
360,3457,157,20
361,3457,51,11
362,3457,119,26
363,3457,149,28
364,3457,95,17
365,3457,121,24
366,3457,139,26
367,3457,115,26
368,3457,181,25
369,3457,139,21
370,3457,163,25
371,3457,183,27
372,3457,163,18
373,3457,105,18
374,3457,113,18
375,3457,85,22
376,3457,139,20
377,3457,85,19
378,3457,41,11
379,3457,95,19
380,3457,101,18
381,3457,151,20
382,3457,79,15
383,3457,119,21
384,3457,167,26
385,3457,185,29
386,3457,79,18
387,3457,171,29
388,3457,131,18
389,3457,189,29
390,3457,127,20
391,3457,159,29
392,3457,151,29
393,3457,169,31
394,3457,183,27
395,3457,157,28
396,3457,113,20
397,3457,145,20
398,3457,123,20
399,3457,139,17
400,3457,155,38
401,3457,167,29
402,3457,169,25
403,3457,181,29
404,3457,123,20
405,3457,143,17
406,3457,139,19
407,3457,135,20
408,3457,157,21
409,3457,93,18
410,3457,135,17
411,3457,121,20
412,3457,97,17
413,3457,159,19
414,3457,157,19
415,3457,127,17
416,3457,117,20
417,3457,67,14
418,3457,151,25
419,3457,191,21
420,3457,177,20
421,3457,183,21
422,3457,143,23
423,3457,125,16
424,3457,169,25
425,3457,57,16
426,3457,149,18
427,3457,141,20
428,3457,123,17
429,3457,149,24
430,3457,199,30
431,3457,143,24
432,3457,113,15
433,3457,153,24
434,3457,129,24
435,3457,189,18
436,3457,99,16
437,3457,185,18
438,3457,147,26
439,3457,109,16
440,3457,151,30
441,3457,145,24
442,3457,143,15
443,3457,169,26
444,3457,109,16
445,3457,87,17
446,3457,157,30
447,3457,193,32
448,3457,197,32
449,3457,179,26
450,3457,155,18
451,3457,83,16
452,3457,97,18
453,3457,121,19
454,3457,125,17
455,3457,139,20
456,3457,189,26
457,3457,157,20
458,3457,103,15
459,3457,117,18
460,3457,133,20
461,3457,147,28
462,3457,117,16
463,3457,89,17
464,3457,111,14
465,3457,99,13
466,3457,183,24
467,3457,177,30
468,3457,91,15
469,3457,133,15
470,3457,59,13
471,3457,75,16
472,3457,59,17
473,3457,117,15
474,3457,125,16
475,3457,151,20
476,3457,163,24
477,3457,145,22
478,3457,135,22
479,3457,89,18
480,3457,169,23
481,3457,133,22
482,3457,153,23
483,3457,173,22
484,3457,129,23
485,3457,137,22
486,3457,161,22
487,3457,197,29
488,3457,133,22
489,3457,113,23
490,3457,151,23
491,3457,89,22
492,3457,53,12
493,3457,151,19
494,3457,69,14
495,3457,189,32
496,3457,175,32
497,3457,159,27
498,3457,145,21
499,3457,177,25
500,3457,137,23
501,3457,193,25
502,3457,169,25
503,3457,169,27
504,3457,173,29
505,3457,157,27
506,3457,85,14
507,3457,159,27
508,3457,197,27
509,3457,187,27
510,3457,123,21
511,3457,113,27
512,3457,125,29
513,3457,191,27
514,3457,183,27
515,3457,191,27
516,3457,191,27
517,3457,199,27
518,3457,193,27
519,3457,137,27
520,3457,197,27
521,3457,167,27
522,3457,143,22
523,3457,155,25
524,3457,157,25
525,3457,193,27
526,3457,161,26
527,3457,159,27
528,3457,123,19
529,3457,157,27
530,3457,123,17
531,3457,151,27
532,3457,169,25
533,3457,161,26
534,3457,75,13
535,3457,69,16
536,3457,131,17
537,3457,181,27
538,3457,119,20
539,3457,121,19
540,3457,119,21
541,3457,131,18
542,3457,107,22
543,3457,169,27
544,3457,53,13
545,3457,93,19
546,3457,171,25
547,3457,161,27
548,3457,177,33
549,3457,169,29
550,3457,191,26
551,3457,123,27
552,3457,77,14
553,3457,117,15
554,3457,185,27
555,3457,103,16
556,3457,167,29
557,3457,199,26
558,3457,133,26
559,3457,141,24
560,3457,103,15
561,3457,137,24
562,3457,81,16
563,3457,133,27
564,3457,141,26
565,3457,69,13
566,3457,159,40
567,3457,161,40
568,3457,115,16
569,3457,155,27
570,3457,61,16
571,3457,77,17
572,3457,171,27
573,3457,119,16
574,3457,171,27
575,3457,145,23
576,3457,173,27
577,3457,157,23
578,3457,133,29
579,3457,113,17
580,3457,125,17
581,3457,173,24
582,3457,69,14
583,3457,163,24
584,3457,141,17
585,3457,175,23
586,3457,153,23
587,3457,169,23
588,3457,161,23
589,3457,113,23
590,3457,169,22
591,3457,199,27
592,3457,61,14
593,3457,143,28
594,3457,137,22
595,3457,143,28
596,3457,159,22
597,3457,167,28
598,3457,165,23
599,3457,145,31
600,3457,125,19
601,3457,145,31
602,3457,125,20
603,3457,175,23
604,3457,115,21
605,3457,139,31
606,3457,165,24
607,3457,131,21
608,3457,151,29
609,3457,167,27
610,3457,167,27
611,3457,115,21
612,3457,115,21
613,3457,171,29
614,3457,127,21
615,3457,173,29
616,3457,115,23
617,3457,77,12
618,3457,63,11
619,3457,95,21
620,3457,47,12
621,3457,155,25
622,3457,107,23
623,3457,91,21
624,3457,87,17
625,3457,161,24
626,3457,159,27
627,3457,139,19
628,3457,115,17
629,3457,119,22
630,3457,189,27
631,3457,123,24
632,3457,141,27
633,3457,47,14
634,3457,119,21
635,3457,151,23
636,3457,119,18
637,3457,123,21
638,3457,133,22
639,3457,131,22
640,3457,161,22
641,3457,99,18
642,3457,127,26
643,3457,165,22
644,3457,129,24
645,3457,183,24
646,3457,179,19
647,3457,51,11
648,3457,113,23
649,3457,197,23
650,3457,37,10
651,3457,109,16
652,3457,135,24
653,3457,187,30
654,3457,133,26
655,3457,167,26
656,3457,175,27
657,3457,133,26
658,3457,167,26
659,3457,115,16
660,3457,111,21
661,3457,131,25
662,3457,105,22
663,3457,155,26
664,3457,141,23
665,3457,129,26
666,3457,153,23
667,3457,161,30
668,3457,147,26
669,3457,119,27
670,3457,107,26
671,3457,167,34
672,3457,171,27
673,3457,59,15
674,3457,69,20
675,3457,171,23
676,3457,149,24
677,3457,123,32
678,3457,97,22
679,3457,199,35
680,3457,185,32
681,3457,199,32
682,3457,79,19
683,3457,59,19
684,3457,97,23
685,3457,131,20
686,3457,117,31
687,3457,131,20
688,3457,73,21
689,3457,45,14
690,3457,37,11
691,3457,175,32
692,3457,111,29
693,3457,133,18
694,3457,167,32
695,3457,145,35
696,3457,157,26
697,3457,153,32
698,3457,131,26
699,3457,167,28
700,3457,151,33
701,3457,185,29
702,3457,101,23
703,3457,155,35
704,3457,189,34
705,3457,129,28
706,3457,87,22
707,3457,197,32
708,3457,65,19
709,3457,89,23
710,3457,185,32
711,3457,121,21
712,3457,185,32
713,3457,181,34
714,3457,155,28
715,3457,181,34
716,3457,99,18
717,3457,115,28
718,3457,139,22
719,3457,111,22
720,3457,159,28
721,3457,81,22
722,3457,87,18
723,3457,87,22
724,3457,191,34
725,3457,197,34
726,3457,87,18
727,3457,91,18
728,3457,167,31
729,3457,137,29
730,3457,171,28
731,3457,175,34
732,3457,163,24
733,3457,145,20
734,3457,189,31
735,3457,173,34
736,3457,99,21
737,3457,181,27
738,3457,191,28
739,3457,147,26
740,3457,163,23
741,3457,169,38
742,3457,163,21
743,3457,175,27
744,3457,77,18
745,3457,175,29
746,3457,185,28
747,3457,165,26
748,3457,65,16
749,3457,179,30
750,3457,69,18
751,3457,197,28
752,3457,51,16
753,3457,59,14
754,3457,161,26
755,3457,183,26
756,3457,197,27
757,3457,107,20
758,3457,97,24
759,3457,123,26
760,3457,151,24
761,3457,67,19
762,3457,117,21
763,3457,67,19
764,3457,131,30
765,3457,155,28
766,3457,171,27
767,3457,31,10
768,3457,137,24
769,3457,85,16
770,3457,187,35
771,3457,117,22
772,3457,129,26
773,3457,143,24
774,3457,193,30
775,3457,137,30
776,3457,105,24
777,3457,185,27
778,3457,137,30
779,3457,139,30
780,3457,123,25
781,3457,97,19
782,3457,75,18
783,3457,79,18
784,3457,161,38
785,3457,153,22
786,3457,95,26
787,3457,81,18
788,3457,163,26
789,3457,163,26
790,3457,175,27
791,3457,129,23
792,3457,181,26
793,3457,195,27
794,3457,159,25
795,3457,163,29
796,3457,39,11
797,3457,143,26
798,3457,143,27
799,3457,113,23
800,3457,147,27
801,3457,145,23
802,3457,113,28
803,3457,101,21
804,3457,197,32
805,3457,175,27
806,3457,131,25
807,3457,157,27
808,3457,191,32
809,3457,191,32
810,3457,189,32
811,3457,117,23
812,3457,145,27
813,3457,119,26
814,3457,195,34
815,3457,189,27
816,3457,95,22
817,3457,109,17
818,3457,89,22
819,3457,109,22
820,3457,121,26
821,3457,167,23
822,3457,43,12
823,3457,173,27
824,3457,35,12
825,3457,141,27
826,3457,41,11
827,3457,157,26
828,3457,89,20
829,3457,127,23
830,3457,35,10
831,3457,179,25
832,3457,73,19
833,3457,79,16
834,3457,133,25
835,3457,151,27
836,3457,123,20
837,3457,147,25
838,3457,95,22
839,3457,145,27
840,3457,27,9
841,3457,117,24
842,3457,111,27
843,3457,95,27
844,3457,143,26
845,3457,61,18
846,3457,139,28
847,3457,147,26
848,3457,75,16
849,3457,93,20
850,3457,131,29
851,3457,75,20
852,3457,89,24
853,3457,125,24
854,3457,105,17
855,3457,127,29
856,3457,155,21
857,3457,119,27
858,3457,171,36
859,3457,183,38
860,3457,91,24
861,3457,33,11
862,3457,127,20
863,3457,183,27
864,3457,45,12
865,3457,155,36
866,3457,73,18
867,3457,197,40
868,3457,127,31
869,3457,127,25
870,3457,171,31
871,3457,49,13
872,3457,45,12
873,3457,49,13
874,3457,43,11
875,3457,69,20
876,3457,197,36
877,3457,193,39
878,3457,157,34
879,3457,109,26
880,3457,121,26
881,3457,55,14
882,3457,177,36
883,3457,139,33
884,3457,47,14
885,3457,113,24
886,3457,77,21
887,3457,121,26
888,3457,177,38
889,3457,97,22
890,3457,189,36
891,3457,165,34
892,3457,93,24
893,3457,149,29
894,3457,189,35
895,3457,57,14
896,3457,47,16
897,3457,123,25
898,3457,151,28
899,3457,181,38
900,3457,135,24
901,3457,71,17
902,3457,119,27
903,3457,137,24
904,3457,189,30
905,3457,141,31
906,3457,103,21
907,3457,105,19
908,3457,141,29
909,3457,119,23
910,3457,189,26
911,3457,109,20
912,3457,39,11
913,3457,145,26
914,3457,141,28
915,3457,135,26
916,3457,155,25
917,3457,187,33
918,3457,113,23
919,3457,95,17
920,3457,187,34
921,3457,167,25
922,3457,171,19
923,3457,169,32
924,3457,141,29
925,3457,71,17
926,3457,161,37
927,3457,153,19
928,3457,153,34
929,3457,153,34
930,3457,141,21
931,3457,137,18
932,3457,191,44
933,3457,99,19
934,3457,99,26
935,3457,185,20
936,3457,59,14
937,3457,153,29
938,3457,105,21
939,3457,171,22
940,3457,151,19
941,3457,55,16
942,3457,169,23
943,3457,65,16
944,3457,77,18
945,3457,49,14
946,3457,115,20
947,3457,113,20
948,3457,97,22
949,3457,153,22
950,3457,171,28
951,3457,35,10
952,3457,163,24
953,3457,135,28
954,3457,169,28
955,3457,135,28
956,3457,165,30
957,3457,173,29
958,3457,167,24
959,3457,95,18
960,3457,185,31
961,3457,159,31
962,3457,115,22
963,3457,141,26
964,3457,115,23
965,3457,85,19
966,3457,75,15
967,3457,187,27
968,3457,125,30
969,3457,183,26
970,3457,139,21
971,3457,183,26
972,3457,129,29
973,3457,143,28
974,3457,195,30
975,3457,121,24
976,3457,161,33
977,3457,145,30
978,3457,101,17
979,3457,187,35
980,3457,169,33
981,3457,113,18
982,3457,143,25
983,3457,169,28
984,3457,99,20
985,3457,183,29
986,3457,139,25
987,3457,199,33
988,3457,71,19
989,3457,55,15
990,3457,191,33
991,3457,141,24
992,3457,79,19
993,3457,151,28
994,3457,183,29
995,3457,145,24
996,3457,83,18
997,3457,157,25
998,3457,109,19
999,3457,147,20
1000,3457,85,22
